City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,State,month,day_of_week,year,quarter,season,AQI_lag_1,AQI_lag_3,AQI_lag_7,AQI_rolling_3,AQI_rolling_7,AQI_rolling_30
Amaravati,2018-03-24,44.22,77.62,3.56,8.53,7.52,14.58,0.73,9.61,23.87,0.02,1.28,0.1,88.0,Satisfactory,Andhra Pradesh,3,5,2018,1,1,93.0,84.0,61.0,89.66666666666667,81.42857142857143,90.7
Amaravati,2018-03-25,35.91,71.26,2.94,6.99,6.19,13.53,0.67,3.69,27.58,0.01,1.69,0.115,75.0,Satisfactory,Andhra Pradesh,3,6,2018,1,1,88.0,92.0,90.0,91.0,85.28571428571429,90.13333333333334
Amaravati,2018-03-26,39.05,81.51,3.43,9.86,8.11,10.94,0.68,7.26,23.74,0.05,2.2,0.13,79.0,Satisfactory,Andhra Pradesh,3,0,2018,1,1,75.0,93.0,74.0,85.33333333333333,83.14285714285714,88.83333333333333
Amaravati,2018-03-27,30.21,67.22,5.11,11.29,10.25,11.24,0.58,13.19,20.89,0.01,1.96,0.1,74.0,Satisfactory,Andhra Pradesh,3,1,2018,1,1,79.0,88.0,76.0,80.66666666666667,83.85714285714286,87.6
Amaravati,2018-03-28,31.14,60.35,4.25,10.36,9.05,11.8,0.83,14.42,20.99,0.02,1.69,0.1,62.0,Satisfactory,Andhra Pradesh,3,2,2018,1,1,74.0,75.0,84.0,76.0,83.57142857142857,86.2
Amaravati,2018-03-29,26.82,52.51,3.63,7.68,7.14,11.54,0.69,13.63,23.6,0.0,1.27,0.1,53.0,Satisfactory,Andhra Pradesh,3,3,2018,1,1,62.0,79.0,92.0,71.66666666666667,80.42857142857143,85.0
Amaravati,2018-03-30,26.34,52.07,3.49,8.43,7.41,9.3,0.57,18.83,23.6,0.0,1.38,0.1,53.0,Satisfactory,Andhra Pradesh,3,4,2018,1,1,53.0,74.0,93.0,63.0,74.85714285714286,82.9
Amaravati,2018-03-31,28.48,55.8,3.06,6.86,6.23,10.49,0.64,12.97,24.19,0.0,1.42,0.1,55.0,Satisfactory,Andhra Pradesh,3,5,2018,1,1,53.0,62.0,88.0,56.0,69.14285714285714,81.06666666666666
Amaravati,2018-04-01,21.83,52.92,2.69,5.28,5.09,7.53,0.55,8.3,23.34,0.0,1.43,0.1,52.0,Satisfactory,Andhra Pradesh,4,6,2018,2,1,55.0,53.0,75.0,53.666666666666664,64.42857142857143,79.56666666666666
Amaravati,2018-04-02,24.23,52.06,4.32,14.33,11.23,8.17,0.56,9.95,23.86,0.04,1.38,0.1,55.0,Satisfactory,Andhra Pradesh,4,0,2018,2,1,52.0,53.0,79.0,53.333333333333336,61.142857142857146,78.23333333333333
Amaravati,2018-04-03,22.29,55.96,4.38,11.27,9.64,10.88,0.67,8.08,19.63,0.03,1.85,0.1,56.0,Satisfactory,Andhra Pradesh,4,1,2018,2,1,55.0,55.0,74.0,54.0,57.714285714285715,77.4
Amaravati,2018-04-04,25.28,54.59,4.93,9.65,9.24,12.44,0.72,8.7,19.64,0.01,1.5,0.1,56.0,Satisfactory,Andhra Pradesh,4,2,2018,2,1,56.0,52.0,62.0,54.333333333333336,55.142857142857146,76.33333333333333
Amaravati,2018-04-05,19.68,45.57,2.06,6.63,5.2,8.44,0.69,5.86,14.34,0.0,1.43,0.1,52.0,Satisfactory,Andhra Pradesh,4,3,2018,2,1,56.0,55.0,53.0,55.666666666666664,54.285714285714285,75.43333333333334
Amaravati,2018-04-07,24.4,70.25,5.01,10.84,9.84,10.27,0.74,7.4,13.13,0.0,1.11,0.1,76.0,Satisfactory,Andhra Pradesh,4,5,2018,2,1,64.0,56.0,55.0,57.333333333333336,55.714285714285715,73.26666666666667
Amaravati,2018-04-08,20.05,79.5,4.17,13.54,10.69,9.77,0.65,10.35,34.29,0.02,1.12,0.1,76.0,Satisfactory,Andhra Pradesh,4,6,2018,2,1,76.0,52.0,52.0,64.0,58.714285714285715,72.06666666666666
Amaravati,2018-04-09,23.72,55.74,4.18,8.86,8.18,10.54,0.81,6.71,19.29,0.0,0.99,0.1,81.0,Satisfactory,Andhra Pradesh,4,0,2018,2,1,76.0,64.0,55.0,72.0,62.142857142857146,70.83333333333333
Amaravati,2018-04-10,26.12,56.77,4.8,11.71,10.14,9.83,0.5,6.88,14.32,0.0,1.14,0.12,59.0,Satisfactory,Andhra Pradesh,4,1,2018,2,1,81.0,76.0,56.0,77.66666666666667,65.85714285714286,70.03333333333333
Amaravati,2018-04-13,7.16,26.39,3.86,5.22,5.99,8.62,0.59,6.62,14.29,0.0,0.95,0.1229032258064516,46.0,Good,Andhra Pradesh,4,4,2018,2,1,50.333333333333336,59.0,64.0,54.666666666666664,65.85714285714286,67.36666666666666
Amaravati,2018-04-14,7.97,33.2,4.26,6.48,7.0,8.66,0.61,6.01,11.52,0.0,1.06,0.12387096774193548,40.0,Good,Andhra Pradesh,4,5,2018,2,1,46.0,54.666666666666664,76.0,50.333333333333336,63.285714285714285,66.6
Amaravati,2018-04-15,6.48,23.83,2.39,3.54,3.83,8.32,0.47,5.97,11.63,0.0,0.82,0.12483870967741935,33.0,Good,Andhra Pradesh,4,6,2018,2,1,40.0,50.333333333333336,76.0,45.44444444444445,58.142857142857146,65.93333333333334
Amaravati,2018-04-16,7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,18.9,0.0,1.07,0.12580645161290321,49.0,Good,Andhra Pradesh,4,0,2018,2,1,33.0,46.0,81.0,39.666666666666664,52.0,65.33333333333333
Amaravati,2018-04-17,8.27,27.27,3.72,5.86,6.14,6.04,0.53,6.69,7.51,0.0,0.98,0.1267741935483871,32.0,Good,Andhra Pradesh,4,1,2018,2,1,49.0,40.0,59.0,40.666666666666664,47.42857142857143,64.93333333333334
Amaravati,2018-04-19,9.21,27.62,2.67,3.26,3.9,6.59,0.44,6.91,11.95,0.0,0.73,0.12870967741935482,42.0,Good,Andhra Pradesh,4,3,2018,2,1,37.0,49.0,50.333333333333336,39.333333333333336,41.04761904761905,61.766666666666666
Amaravati,2018-04-21,19.78,49.86,3.0,4.9,5.14,6.3,0.66,7.64,23.67,0.0,0.7,0.13064516129032258,53.0,Satisfactory,Andhra Pradesh,4,5,2018,2,1,47.5,37.0,40.0,42.166666666666664,40.07142857142857,59.416666666666664
Amaravati,2018-04-22,8.85,30.54,2.7,3.86,4.26,5.01,0.36,5.44,20.73,0.0,0.74,0.13161290322580643,47.0,Good,Andhra Pradesh,4,6,2018,2,1,53.0,42.0,33.0,47.5,41.92857142857143,58.11666666666667
Amaravati,2018-04-25,18.48,62.52,3.36,12.71,9.5,6.68,0.76,7.38,17.57,0.0,0.87,0.13451612903225807,79.0,Satisfactory,Andhra Pradesh,4,2,2018,2,1,68.33333333333333,47.0,37.0,57.666666666666664,50.357142857142854,55.35
Amaravati,2018-04-27,11.04,38.34,3.76,5.11,5.87,6.78,0.48,6.21,16.31,0.0,0.71,0.1364516129032258,47.0,Good,Andhra Pradesh,4,4,2018,2,1,63.0,68.33333333333333,47.5,70.11111111111111,59.357142857142854,54.983333333333334
Amaravati,2018-04-28,9.74,33.83,3.94,4.84,5.87,5.66,0.66,7.51,12.65,0.0,0.83,0.13741935483870968,51.0,Satisfactory,Andhra Pradesh,4,5,2018,2,1,47.0,79.0,53.0,63.0,59.285714285714285,54.483333333333334
Amaravati,2018-04-29,10.35,30.98,3.51,5.55,5.81,4.43,1.01,5.38,7.55,0.0,0.86,0.13838709677419353,52.0,Satisfactory,Andhra Pradesh,4,6,2018,2,1,51.0,63.0,47.0,53.666666666666664,59.0,54.416666666666664
Amaravati,2018-05-01,22.81,53.85,3.12,6.96,6.33,5.76,0.8,7.09,34.26,0.0,0.22,0.1403225806451613,88.0,Satisfactory,Andhra Pradesh,5,1,2018,2,1,70.0,51.0,68.33333333333333,57.666666666666664,61.476190476190474,54.88333333333333
Amaravati,2018-05-02,28.54,56.36,4.29,22.75,15.68,8.96,0.85,7.28,32.62,0.016666666666666666,0.23333333333333334,0.14129032258064517,78.0,Satisfactory,Andhra Pradesh,5,2,2018,2,1,88.0,52.0,79.0,70.0,64.28571428571429,56.083333333333336
Amaravati,2018-05-03,18.46,39.45,3.59,14.17,10.55,12.76,0.49,6.37,30.3,0.03333333333333333,0.24666666666666667,0.14225806451612902,90.0,Satisfactory,Andhra Pradesh,5,3,2018,2,1,78.0,70.0,63.0,78.66666666666667,64.14285714285714,56.85
Amaravati,2018-05-04,23.9,37.71,4.65,26.74,18.01,12.69,0.56,6.01,12.46,0.05,0.26,0.1432258064516129,43.0,Good,Andhra Pradesh,5,4,2018,2,1,90.0,88.0,47.0,85.33333333333333,68.0,57.983333333333334
Amaravati,2018-05-09,14.42,36.29,3.41,6.9,6.44,7.77,0.43,9.19,35.44,0.08,2.85,0.14806451612903226,55.0,Satisfactory,Andhra Pradesh,5,2,2018,2,1,52.6,47.8,78.0,50.199999999999996,58.142857142857146,55.15
Amaravati,2018-05-11,12.42,36.29,4.47,10.28,9.11,4.63,0.51,5.82,36.88,0.03,0.21,0.15,52.0,Satisfactory,Andhra Pradesh,5,4,2018,2,1,53.5,52.6,43.0,53.699999999999996,49.642857142857146,54.1
Amaravati,2018-05-13,16.78,42.22,2.87,5.94,5.57,7.82,0.4,7.31,50.24,0.21,0.74,1.5899999999999996,84.0,Satisfactory,Andhra Pradesh,5,6,2018,2,1,68.0,53.5,47.8,57.833333333333336,54.15714285714286,54.6
Amaravati,2018-05-14,19.77,62.11,3.66,10.0,8.38,9.3,1.03,12.02,43.79,0.57,0.0,2.3099999999999996,95.0,Satisfactory,Andhra Pradesh,5,0,2018,2,1,84.0,52.0,50.2,68.0,59.32857142857143,55.86666666666667
Amaravati,2018-05-15,22.63,54.13,2.87,14.93,10.28,9.67,0.26,9.43,41.32,0.81,0.0,3.0299999999999994,58.0,Satisfactory,Andhra Pradesh,5,1,2018,2,1,95.0,68.0,52.6,82.33333333333333,65.72857142857143,57.7
Amaravati,2018-05-17,15.2,45.09,4.69,9.26,8.84,8.99,1.18,6.82,54.21,2.11,0.06,4.47,125.0,Moderate,Andhra Pradesh,5,3,2018,2,1,91.5,95.0,53.5,81.5,71.71428571428571,59.95
Amaravati,2018-05-18,9.58,28.33,3.12,9.05,7.35,13.54,0.59,7.27,122.21,1.0,0.0,3.0133333333333328,192.0,Moderate,Andhra Pradesh,5,4,2018,2,1,125.0,58.0,52.0,91.5,81.92857142857143,63.05
Amaravati,2018-05-20,16.44,54.42,2.37,7.26,5.79,9.16,0.45399999999999996,8.06,40.47,0.95,0.0,0.1,81.0,Satisfactory,Andhra Pradesh,5,6,2018,2,1,136.5,125.0,84.0,151.16666666666666,111.71428571428571,71.36666666666666
Amaravati,2018-05-22,13.23,41.25,2.51,5.4,4.92,9.37,0.318,6.55,29.12,0.23,0.04,1.3,65.0,Satisfactory,Andhra Pradesh,5,1,2018,2,1,73.0,136.5,58.0,96.83333333333333,108.14285714285714,73.15
Amaravati,2018-05-24,25.62,56.44,4.28,13.88,10.97,11.52,0.48,7.3,44.62,0.44,0.34,8.45,86.0,Satisfactory,Andhra Pradesh,5,3,2018,2,1,75.5,73.0,125.0,71.16666666666667,106.85714285714286,74.34444444444445
Amaravati,2018-05-25,40.32,66.25,4.36,11.3,9.65,10.61,0.5,7.57,24.35,39.22,4.47,8.46,62.0,Satisfactory,Andhra Pradesh,5,4,2018,2,1,86.0,65.0,192.0,75.5,101.28571428571429,74.93333333333334
Amaravati,2018-05-26,13.07,37.35,3.8,8.59,7.75,9.78,0.46,6.09,29.05,28.37,5.06,4.02,78.0,Satisfactory,Andhra Pradesh,5,5,2018,2,1,62.0,75.5,136.5,74.5,82.71428571428571,74.36666666666666
Amaravati,2018-05-27,16.56,41.96,3.03,7.25,6.31,9.48,0.41,6.48,62.01,35.84,0.44,1.52,114.0,Moderate,Andhra Pradesh,5,6,2018,2,1,78.0,86.0,81.0,75.33333333333333,74.35714285714286,74.86666666666666
Amaravati,2018-05-28,19.57,44.72,3.72,7.72,7.22,10.79,0.34,5.99,64.58,53.89,26.79,125.18,103.0,Moderate,Andhra Pradesh,5,0,2018,2,1,114.0,62.0,73.0,84.66666666666667,79.07142857142857,77.1
Amaravati,2018-05-29,30.96,72.18,3.63,10.82,8.8,11.18,0.36,11.72,82.13,48.64,6.44,119.26666666666668,134.0,Moderate,Andhra Pradesh,5,1,2018,2,1,103.0,78.0,65.0,98.33333333333333,83.35714285714286,78.83333333333333
Amaravati,2018-05-30,32.1,83.29,3.17,10.17,8.07,9.85,0.29,6.4,105.09,41.77,10.04,113.35333333333334,168.0,Moderate,Andhra Pradesh,5,2,2018,2,1,134.0,114.0,75.5,117.0,93.21428571428571,81.56666666666666
Amaravati,2018-05-31,31.82,74.79,3.17,9.57,7.76,9.97,0.32,9.41,100.6,34.9,13.64,107.44,150.0,Moderate,Andhra Pradesh,5,3,2018,2,1,168.0,103.0,86.0,135.0,106.42857142857143,84.83333333333333
Amaravati,2018-06-01,37.5,84.96,3.27,11.57,8.91,10.06,0.57,4.53,79.11,28.03,17.24,101.52666666666667,127.0,Moderate,Andhra Pradesh,6,4,2018,2,2,150.0,134.0,62.0,150.66666666666666,115.57142857142857,86.9
Amaravati,2018-06-02,23.25,61.1,4.29,15.21,11.68,9.62,0.43,9.78,57.54,21.16,20.84,95.61333333333334,106.0,Moderate,Andhra Pradesh,6,5,2018,2,2,127.0,168.0,78.0,148.33333333333334,124.85714285714286,88.53333333333333
Amaravati,2018-06-03,27.42,57.28,3.36,19.38,13.04,7.89,0.32,6.83,77.6,16.54,8.98,89.7,129.0,Moderate,Andhra Pradesh,6,6,2018,2,2,106.0,150.0,114.0,127.66666666666667,128.85714285714286,89.06666666666666
Amaravati,2018-06-04,31.26,72.82,2.6,10.78,7.92,9.02,0.4,7.7,100.25,6.66,1.0,47.94,136.0,Moderate,Andhra Pradesh,6,0,2018,2,2,129.0,127.0,103.0,120.66666666666667,131.0,91.93333333333334
Amaravati,2018-06-05,28.12,70.21,2.67,13.18,9.28,11.27,0.38,7.28,126.43,4.24,6.34,22.67,155.0,Moderate,Andhra Pradesh,6,1,2018,2,2,136.0,106.0,134.0,123.66666666666667,135.71428571428572,94.95333333333333
Amaravati,2018-06-06,32.33,55.74,3.37,18.42,12.62,13.99,0.51,6.22,44.58,1.84,76.32,21.259375000000002,87.0,Satisfactory,Andhra Pradesh,6,2,2018,2,2,155.0,129.0,168.0,140.0,138.71428571428572,98.52666666666667
Amaravati,2018-06-07,19.29,31.22,2.93,13.9,9.86,17.3,0.42,5.87,65.87,1.7326666666666668,71.24933333333333,19.848750000000003,84.0,Satisfactory,Andhra Pradesh,6,3,2018,2,2,87.0,136.0,150.0,126.0,127.14285714285714,99.75333333333333
Amaravati,2018-06-08,17.99,29.24,2.8,10.45,7.92,14.89,0.32,6.37,63.95,1.6253333333333333,66.17866666666666,18.438125,85.0,Satisfactory,Andhra Pradesh,6,4,2018,2,2,84.0,155.0,127.0,108.66666666666667,117.71428571428571,100.8
Amaravati,2018-06-09,12.72,24.79,2.33,9.03,6.78,10.79,0.4,5.82,72.26,1.518,61.108,17.027500000000003,91.0,Satisfactory,Andhra Pradesh,6,5,2018,2,2,85.0,87.0,106.0,85.33333333333333,111.71428571428571,101.8
Amaravati,2018-06-10,13.65,35.39,1.9,6.11,4.79,9.14,0.46,7.1,60.03,1.4106666666666667,56.03733333333333,15.616875000000002,76.0,Satisfactory,Andhra Pradesh,6,6,2018,2,2,91.0,84.0,129.0,86.66666666666667,109.57142857142857,103.05
Amaravati,2018-06-11,17.64,47.81,3.95,10.06,8.65,9.74,0.49,5.81,46.41,1.3033333333333335,50.96666666666666,14.20625,60.0,Satisfactory,Andhra Pradesh,6,0,2018,2,2,76.0,85.0,136.0,84.0,102.0,103.85
Amaravati,2018-06-12,23.43,57.11,5.5,13.82,11.83,10.29,0.79,6.68,46.96,1.1960000000000002,45.896,12.795625000000001,69.0,Satisfactory,Andhra Pradesh,6,1,2018,2,2,60.0,91.0,155.0,75.66666666666667,91.14285714285714,103.58333333333333
Amaravati,2018-06-13,25.92,68.27,4.85,15.08,11.96,9.72,0.61,6.36,36.27,1.0886666666666667,40.82533333333333,11.385000000000002,64.0,Satisfactory,Andhra Pradesh,6,2,2018,2,2,69.0,76.0,87.0,68.33333333333333,78.85714285714286,103.08333333333333
Amaravati,2018-06-14,32.7,103.88,3.83,11.83,9.5,11.4,0.55,8.41,47.71,0.9813333333333334,35.754666666666665,9.974375000000002,98.0,Satisfactory,Andhra Pradesh,6,3,2018,2,2,64.0,60.0,84.0,64.33333333333333,75.57142857142857,102.05
Amaravati,2018-06-15,31.58,107.31,4.62,13.57,11.07,13.41,1.13,8.66,62.14,0.8740000000000001,30.683999999999997,8.563750000000002,128.0,Moderate,Andhra Pradesh,6,4,2018,2,2,98.0,69.0,85.0,77.0,77.57142857142857,103.38333333333334
Amaravati,2018-06-16,22.9,69.96,3.08,10.96,8.42,10.54,0.75,5.29,61.1,0.7666666666666668,25.61333333333333,7.153125000000001,113.0,Moderate,Andhra Pradesh,6,5,2018,2,2,128.0,64.0,91.0,96.66666666666667,83.71428571428571,104.6
Amaravati,2018-06-17,24.23,78.11,3.0,8.32,6.95,10.85,0.98,9.0,59.68,0.6593333333333333,20.54266666666667,5.7425,87.0,Satisfactory,Andhra Pradesh,6,6,2018,2,2,113.0,98.0,76.0,113.0,86.85714285714286,104.2
Amaravati,2018-06-18,17.92,68.72,3.53,7.85,7.13,10.72,0.46,6.66,52.83,0.552,15.472000000000001,4.331875,79.0,Satisfactory,Andhra Pradesh,6,0,2018,2,2,87.0,128.0,60.0,109.33333333333333,88.42857142857143,100.7
Amaravati,2018-06-19,17.38,55.59,4.73,9.13,8.79,9.36,0.84,6.18,54.36,0.44466666666666677,10.40133333333334,2.9212500000000006,69.0,Satisfactory,Andhra Pradesh,6,1,2018,2,2,79.0,113.0,69.0,93.0,91.14285714285714,98.78333333333333
Amaravati,2018-06-20,19.06,59.46,4.75,11.31,9.96,10.32,1.02,5.43,62.58,0.33733333333333326,5.330666666666673,1.510625000000001,78.0,Satisfactory,Andhra Pradesh,6,2,2018,2,2,69.0,87.0,64.0,78.33333333333333,91.14285714285714,98.38333333333334
Amaravati,2018-06-21,18.81,55.66,3.91,11.7,9.49,11.32,1.01,5.53,62.72,0.23,0.26,0.1,88.0,Satisfactory,Andhra Pradesh,6,3,2018,2,2,78.0,79.0,98.0,75.33333333333333,93.14285714285714,98.55
Amaravati,2018-06-22,18.69,50.06,3.48,12.39,9.52,12.21,0.81,7.62,68.32,0.38,0.2,0.1,101.0,Moderate,Andhra Pradesh,6,4,2018,2,2,88.0,69.0,128.0,78.33333333333333,91.71428571428571,99.31666666666666
Amaravati,2018-06-23,17.85,43.47,3.35,11.42,8.88,11.67,1.05,6.86,63.17,0.41,0.24,0.1,80.0,Satisfactory,Andhra Pradesh,6,5,2018,2,2,101.0,78.0,113.0,89.0,87.85714285714286,100.16666666666667
Amaravati,2018-06-24,18.09,45.11,3.0,7.26,6.39,9.25,1.0,6.14,64.6,0.4,0.24,0.1,89.0,Satisfactory,Andhra Pradesh,6,6,2018,2,2,80.0,88.0,87.0,89.66666666666667,83.14285714285714,99.96666666666667
Amaravati,2018-06-25,18.93,60.89,3.85,7.4,7.15,10.94,0.55,6.76,50.27,0.43,0.26,0.1,71.0,Satisfactory,Andhra Pradesh,6,0,2018,2,2,89.0,101.0,79.0,90.0,83.42857142857143,100.86666666666666
Amaravati,2018-06-26,16.86,48.26,2.98,8.54,6.96,10.01,0.52,7.12,50.39,0.36,0.22,0.1,68.0,Satisfactory,Andhra Pradesh,6,1,2018,2,2,71.0,80.0,69.0,80.0,82.28571428571429,100.63333333333334
Amaravati,2018-06-27,16.85,54.97,5.26,10.6,10.0,11.26,0.57,7.55,43.4,0.38,0.25,0.2,56.0,Satisfactory,Andhra Pradesh,6,2,2018,2,2,68.0,89.0,78.0,76.0,82.14285714285714,99.1
Amaravati,2018-06-28,16.46,33.5,5.95,17.41,14.19,11.74,0.61,4.72,40.44,0.48,0.5,0.3,65.0,Satisfactory,Andhra Pradesh,6,3,2018,2,2,56.0,71.0,88.0,65.0,79.0,97.53333333333333
Amaravati,2018-06-29,18.4,49.43,4.29,13.66,10.85,13.37,0.38,5.51,48.0,0.4,0.28,0.1,66.0,Satisfactory,Andhra Pradesh,6,4,2018,2,2,65.0,68.0,101.0,63.0,75.71428571428571,95.23333333333333
Amaravati,2018-06-30,20.31,49.14,3.84,12.76,9.99,12.81,0.41,7.54,61.59,0.39,0.25,0.1,96.0,Satisfactory,Andhra Pradesh,6,5,2018,2,2,66.0,56.0,80.0,62.333333333333336,70.71428571428571,91.83333333333333
Amaravati,2018-07-01,23.99,46.59,3.45,16.64,11.74,15.06,0.51,5.01,46.14,0.34,0.32,0.13,68.0,Satisfactory,Andhra Pradesh,7,6,2018,3,2,96.0,65.0,89.0,75.66666666666667,73.0,90.03333333333333
Amaravati,2018-07-02,20.36,41.99,4.47,15.53,11.98,13.73,0.52,6.62,53.13,0.32,0.27,0.11,76.0,Satisfactory,Andhra Pradesh,7,0,2018,3,2,68.0,66.0,71.0,76.66666666666667,70.0,88.06666666666666
Amaravati,2018-07-03,15.08,38.79,5.11,13.96,11.66,10.28,0.4,4.9,44.36,0.32,0.25,0.11,70.0,Satisfactory,Andhra Pradesh,7,1,2018,3,2,76.0,96.0,68.0,80.0,70.71428571428571,87.06666666666666
Amaravati,2018-07-04,19.42,69.33,5.64,13.23,11.71,10.96,0.41,5.6,47.28,0.29,0.25,0.1,75.0,Satisfactory,Andhra Pradesh,7,2,2018,3,2,70.0,68.0,56.0,71.33333333333333,71.0,85.1
Amaravati,2018-07-05,13.93,48.97,5.11,10.72,9.94,11.11,0.33,6.52,44.77,0.3,0.25,0.1,73.0,Satisfactory,Andhra Pradesh,7,3,2018,3,2,75.0,76.0,65.0,73.66666666666667,73.71428571428571,83.06666666666666
Amaravati,2018-07-06,18.29,41.01,6.12,17.63,14.44,13.21,0.63,6.53,37.35,0.32,0.29,0.13,85.0,Satisfactory,Andhra Pradesh,7,4,2018,3,2,73.0,70.0,66.0,72.66666666666667,74.85714285714286,80.33333333333333
Amaravati,2018-07-07,17.25,32.02,2.58,6.82,5.82,11.04,0.37,4.65,65.23,0.29,0.2,0.2,83.0,Satisfactory,Andhra Pradesh,7,5,2018,3,2,85.0,75.0,96.0,77.66666666666667,77.57142857142857,80.26666666666667
Amaravati,2018-07-08,13.43,26.94,2.11,5.31,4.54,9.79,0.46,5.17,54.03,0.26,0.2,1.3699999999999999,73.0,Satisfactory,Andhra Pradesh,7,6,2018,3,2,83.0,73.0,68.0,80.33333333333333,75.71428571428571,80.23333333333333
Amaravati,2018-07-09,16.83,38.25,3.04,7.43,6.51,9.56,0.37,5.69,61.43,0.28,0.21,2.54,75.0,Satisfactory,Andhra Pradesh,7,0,2018,3,2,73.0,85.0,76.0,80.33333333333333,76.42857142857143,79.83333333333333
Amaravati,2018-07-10,18.16,38.17,3.03,6.81,6.17,10.87,0.36,5.36,53.27,0.24,0.21,3.71,63.0,Satisfactory,Andhra Pradesh,7,1,2018,3,2,75.0,83.0,70.0,77.0,76.28571428571429,79.3
Amaravati,2018-07-11,16.89,30.98,2.61,6.37,5.51,10.19,0.39,6.75,54.84,0.35,0.87,4.88,62.0,Satisfactory,Andhra Pradesh,7,2,2018,3,2,63.0,73.0,75.0,70.33333333333333,75.28571428571429,78.86666666666666
Amaravati,2018-07-12,15.95,25.24,7.52,7.16,10.56,16.27,0.64,8.77,37.76,0.28,0.12,0.1,79.0,Satisfactory,Andhra Pradesh,7,3,2018,3,2,62.0,75.0,73.0,66.66666666666667,73.42857142857143,78.93333333333334
Amaravati,2018-07-13,14.05,30.86,2.4,7.74,6.2,13.78,0.16,6.45,30.33,0.26,0.09,0.1,37.0,Good,Andhra Pradesh,7,4,2018,3,2,79.0,63.0,85.0,68.0,74.28571428571429,79.26666666666667
Amaravati,2018-07-14,9.85,29.97,3.12,7.5,6.61,15.05,0.4,6.02,21.63,0.22,0.08,0.1,35.0,Good,Andhra Pradesh,7,5,2018,3,2,37.0,62.0,83.0,59.333333333333336,67.42857142857143,78.36666666666666
Amaravati,2018-07-15,8.68,26.62,2.19,5.01,4.44,12.07,0.31,6.29,19.52,0.2,0.06,0.1,31.0,Good,Andhra Pradesh,7,6,2018,3,2,35.0,79.0,73.0,50.333333333333336,60.57142857142857,76.26666666666667
Amaravati,2018-07-16,7.5,24.01,3.64,6.56,6.54,11.23,0.3,7.42,20.89,0.23,0.08,0.1,29.0,Good,Andhra Pradesh,7,0,2018,3,2,31.0,37.0,75.0,34.333333333333336,54.57142857142857,73.03333333333333
Amaravati,2018-07-17,7.75,28.62,4.99,8.7,8.78,13.07,0.44,10.4,25.38,0.21,0.09,0.1,32.0,Good,Andhra Pradesh,7,1,2018,3,2,29.0,35.0,63.0,31.666666666666668,48.0,70.23333333333333
Amaravati,2018-07-18,10.45,41.47,4.1,11.13,9.34,14.62,0.47,9.94,28.24,0.21,0.09,0.1,39.0,Good,Andhra Pradesh,7,2,2018,3,2,32.0,31.0,62.0,30.666666666666668,43.57142857142857,68.4
Amaravati,2018-07-19,12.7,49.26,4.31,9.81,8.8,11.05,0.42,8.98,32.3,0.22,0.1,0.1,48.0,Good,Andhra Pradesh,7,3,2018,3,2,39.0,29.0,79.0,33.333333333333336,40.285714285714285,67.06666666666666
Amaravati,2018-07-20,14.48,35.5,5.28,12.77,11.09,12.61,0.5,9.81,24.28,0.19,0.07,0.1,42.0,Good,Andhra Pradesh,7,4,2018,3,2,48.0,32.0,37.0,39.666666666666664,35.857142857142854,66.36666666666666
Amaravati,2018-07-21,17.96,47.61,5.68,14.95,12.66,14.75,0.69,6.51,32.73,0.19,0.12,0.15,73.0,Satisfactory,Andhra Pradesh,7,5,2018,3,2,42.0,39.0,35.0,43.0,36.57142857142857,65.16666666666667
Amaravati,2018-07-22,16.87,50.6,2.22,7.8,5.94,14.92,0.38,12.46,31.82,0.18,0.06,0.125,59.0,Satisfactory,Andhra Pradesh,7,6,2018,3,2,73.0,48.0,31.0,54.333333333333336,42.0,64.66666666666667
Amaravati,2018-07-24,17.42,56.44,5.71,16.26,13.39,15.6,0.47,11.83,28.85,0.21,0.11,0.1,55.0,Satisfactory,Andhra Pradesh,7,1,2018,3,2,57.0,73.0,32.0,63.0,50.0,62.5
Amaravati,2018-07-25,17.79,68.97,7.15,16.25,14.55,14.24,0.62,10.42,26.08,0.16,0.08,0.2,86.0,Satisfactory,Andhra Pradesh,7,2,2018,3,2,55.0,59.0,39.0,57.0,53.285714285714285,61.36666666666667
Amaravati,2018-07-26,18.75,82.27,4.66,15.45,12.1,16.15,0.55,9.13,27.44,0.16,0.1,0.16666666666666669,100.0,Satisfactory,Andhra Pradesh,7,3,2018,3,2,86.0,57.0,48.0,66.0,60.0,61.86666666666667
Amaravati,2018-07-27,11.92,46.76,3.33,7.75,6.92,16.19,0.57,10.97,29.93,0.13,0.05,0.13333333333333336,85.0,Satisfactory,Andhra Pradesh,7,4,2018,3,2,100.0,55.0,42.0,80.33333333333333,67.42857142857143,62.93333333333333
Amaravati,2018-07-28,17.74,80.26,10.41,20.1,19.29,18.23,0.49,10.98,27.33,0.2,0.19,0.1,57.0,Satisfactory,Andhra Pradesh,7,5,2018,3,2,85.0,86.0,73.0,90.33333333333333,73.57142857142857,63.9
Amaravati,2018-07-29,21.78,76.32,5.21,20.63,15.21,18.8,0.44,9.64,25.7,0.16,0.18,0.1,85.0,Satisfactory,Andhra Pradesh,7,6,2018,3,2,57.0,100.0,59.0,80.66666666666667,71.28571428571429,63.63333333333333
